audio_class,mfcc_mean_1,mfcc_mean_2,mfcc_mean_3,mfcc_mean_4,mfcc_mean_5,mfcc_mean_6,mfcc_mean_7,mfcc_mean_8,mfcc_mean_9,mfcc_mean_10,mfcc_mean_11,mfcc_mean_12,mfcc_mean_13,mfcc_mean_14,mfcc_mean_15,mfcc_mean_16,mfcc_mean_17,mfcc_mean_18,mfcc_mean_19,mfcc_mean_20,mfcc_std_1,mfcc_std_2,mfcc_std_3,mfcc_std_4,mfcc_std_5,mfcc_std_6,mfcc_std_7,mfcc_std_8,mfcc_std_9,mfcc_std_10,mfcc_std_11,mfcc_std_12,mfcc_std_13,mfcc_std_14,mfcc_std_15,mfcc_std_16,mfcc_std_17,mfcc_std_18,mfcc_std_19,mfcc_std_20
Kick,-304.93692,161.02498,25.019958,33.83536,-11.899609,6.117557,-7.0014806,-5.6395802,9.236823,-20.949707,-1.4476837,-16.248903,-9.8849325,-9.398529,-0.47635564,-14.479348,6.1920166,-0.87245935,-2.779565,-8.88864,30.722343,37.897354,30.084036,16.71446,9.124873,11.679104,7.2622976,13.349672,13.542308,7.2508793,10.290579,6.103705,6.4555945,5.1950283,5.9190507,6.5020194,7.399001,9.74937,3.897562,3.9644053
Kick,-489.53757,189.52364,54.510765,16.694107,-21.116135,-30.89886,24.521746,22.670092,-19.71138,11.022919,23.104443,-4.7618194,-9.521549,-21.386223,-12.547176,-1.753454,-17.847095,-15.997336,-14.69346,-16.083145,32.711872,7.0131116,18.055176,5.8478765,14.69116,17.728338,8.590666,10.042971,7.230047,11.345635,7.6297345,5.710883,3.663578,5.3643575,6.4797373,7.2812204,8.948957,6.1108994,3.8353488,6.5562897
Kick,-268.29504,120.51558,22.337057,63.67719,5.3572617,19.620876,1.6108958,17.949429,5.1944766,-4.737692,-3.1453135,1.2909598,-8.658652,-5.3272305,-1.4842025,2.7609668,-8.785284,6.7884817,11.75017,1.6032785,42.96948,39.28855,15.411851,10.415123,11.559947,5.5554624,10.164179,6.252656,3.1807828,4.8694744,6.0705595,12.086841,9.4872055,4.3155727,4.967879,5.8566995,6.8582177,4.6732554,6.1094985,6.827543
Kick,-376.31366,112.47424,5.702394,44.640408,15.750168,30.361477,10.920953,16.362188,1.4726336,9.156112,0.6591342,-4.9563794,-3.177953,-13.899328,-0.2486577,-10.525492,-6.7941933,-3.7606027,6.1683717,1.2236608,98.62104,11.049033,7.279556,13.686924,5.7536554,3.9954023,11.518875,7.9829855,10.689272,6.257466,5.6111712,8.605981,6.667612,4.4638557,1.4077245,4.0078373,9.155685,2.772636,4.7900925,9.179196
Kick,-431.1188,161.66736,-65.70866,35.06698,12.541209,2.1716983,-2.9331212,24.052183,-9.399484,19.648876,-11.978781,-21.14082,6.251432,-4.6057596,-7.3021407,4.0016446,-7.5617576,8.823393,2.6953719,-5.9902015,54.796337,6.7085385,17.42925,9.91159,5.81383,13.942536,6.2704506,4.554162,14.5247,6.869205,10.796285,14.384086,7.1032834,6.3208065,8.383595,4.35646,4.910973,3.6684306,6.4030466,8.086493
Kick,-337.87415,181.61465,48.638733,27.86096,-22.589062,20.386776,-5.6902766,6.3366985,25.105986,-18.747553,8.190661,-9.804922,-12.079746,-12.374646,0.38611838,-2.6948853,-6.9834146,-6.107134,2.8974226,-10.911468,28.885054,29.60839,39.27975,13.558147,13.706269,6.3864584,6.394811,9.480253,17.929558,8.212162,6.041186,9.278123,11.66839,7.163874,6.239435,4.928938,9.415536,6.291379,4.5170984,6.130599
Kick,-185.71382,110.9468,4.211157,30.225138,13.529208,31.441349,-3.5050516,8.89238,-5.11438,-3.5131474,-15.904968,-9.262292,-5.985064,-4.235556,-2.4144707,5.6362467,-2.4119139,-5.0570545,-13.484547,-10.281919,113.83635,20.941742,10.210072,14.275094,6.924957,9.894364,8.236111,5.246122,11.114351,4.134552,5.0466,6.5355573,8.816171,2.8558223,9.027703,5.358028,5.8899584,5.783747,3.5381186,4.1977477
Kick,-404.0916,160.23941,10.928285,-2.2118351,36.0786,-2.4922316,11.678855,9.392037,-16.215792,-7.2665224,-7.404344,-6.0732193,-3.975045,-18.357803,-17.07465,-1.130493,-14.631461,-6.87806,-6.4067006,-5.711767,68.993484,5.7799263,10.746187,9.756371,8.496947,8.227893,6.6196637,9.028928,5.650214,6.094962,4.586091,4.4382815,5.392882,5.1859207,4.1462364,11.224239,7.8338323,8.000186,3.5340657,2.580461
Kick,-328.7887,165.89555,58.983147,41.426407,31.09888,25.15741,2.8121464,-0.7485959,16.66937,-3.5085368,7.6298614,-30.472122,-12.3751335,-10.109796,-15.6944475,-14.330206,12.515888,-0.81494683,-4.571333,-8.976367,16.049719,6.018013,8.87541,4.5760884,10.10208,4.5288906,8.625691,5.6465173,3.9417863,6.51314,3.2755485,5.487337,4.170782,4.8462605,4.384595,5.1600366,4.9891195,4.2775397,5.1523004,4.5692425
Kick,-353.09442,182.94313,54.38961,45.69968,1.3873147,13.812502,-6.937823,1.5530715,18.498758,12.220465,0.8369911,-8.892168,-17.446829,-8.702317,-2.1878512,-19.965437,3.5556448,1.6725274,8.767592,0.64174867,20.439022,38.066742,22.540974,15.243594,14.751879,7.734067,14.212663,15.477852,9.533029,9.297317,9.931504,9.652868,7.7696395,5.7906733,3.4865055,6.3227935,6.7004566,3.7673194,11.7937975,4.6131597
Kick,-359.23264,103.53072,10.182348,43.443943,13.214387,24.581608,5.2946315,20.478642,-0.32607296,-0.32038864,-4.2173724,-2.062109,-2.3361285,-8.611789,-1.4872385,-5.75995,-13.7123995,-8.825601,11.888777,5.0385103,111.498665,13.592043,10.925198,4.48275,10.96714,5.0080256,9.864117,7.230275,10.067674,5.7182097,4.9488454,5.032993,7.304806,3.6696815,4.4287724,8.335196,5.839161,4.467052,6.365997,3.6618493
Kick,-188.30846,103.84675,20.430513,30.796736,8.485302,28.461092,-7.852059,9.719318,-7.822598,-7.8224187,-10.582026,-1.3397135,-0.43277466,-2.135335,-11.716248,-3.5966005,-3.0081205,-1.8671048,-4.97201,1.7915672,109.48851,15.983676,9.04348,17.257208,11.327981,7.252802,9.27165,5.0824914,4.7707214,7.820218,10.126545,5.369256,4.3426967,6.102965,6.490488,4.3170567,3.8621266,7.0177655,4.9187083,3.2497625
Kick,-306.25528,109.07664,4.935725,50.092743,-6.7239294,18.472788,3.432838,11.569562,15.370529,-1.3792169,-2.4749188,3.0827696,-15.237058,-13.022188,2.4896572,-5.3781548,-1.2059051,2.363414,2.8289065,4.3779945,83.31743,9.345612,5.118188,6.0975094,6.4365487,5.665551,4.841224,3.513757,9.930231,6.0009665,7.441933,3.1682346,8.505574,5.9798865,7.923466,9.207025,12.152411,9.939965,2.8800623,4.107888
Kick,-462.5744,61.235626,5.3777328,6.3038955,-14.233995,0.038718797,32.91096,-18.343632,2.828096,0.18929772,-8.282011,-4.1744566,-6.522435,-25.468025,-15.468503,8.947507,1.1930727,9.068787,-2.84891,3.5720458,53.423923,4.2533464,14.059577,9.931103,13.380872,3.8498454,8.160761,5.9493847,10.56956,2.867154,9.1025305,9.183104,4.6899624,2.5331604,8.482467,2.9080637,4.3685083,0.93572783,10.33919,10.969869
Kick,-272.43088,129.62302,23.538145,52.98499,15.906919,26.546381,4.7280827,15.57356,-1.140524,-3.3309064,-5.6173263,2.1112573,3.5714955,-4.9918528,7.2090406,0.40711522,3.284711,-2.1808953,7.1305037,-3.064928,86.76592,43.373055,20.16461,13.8087435,11.474058,8.184462,6.5668645,8.252061,9.275273,8.3217745,9.93034,6.431508,6.038421,6.9354796,5.2757807,5.8383183,4.591791,4.259374,5.989383,4.374801
Kick,-300.1686,92.075096,-21.664507,36.002644,-21.26963,5.6897564,2.7667477,24.3111,8.259759,-2.5325835,11.166932,-2.693405,-0.2205268,-2.3045318,7.384102,1.2691945,11.126144,-1.9032192,2.7217417,-3.4676857,27.70056,8.566078,6.005521,17.557365,10.390163,5.9810853,8.697255,9.634014,6.8962154,6.075428,8.771662,5.8232794,2.9026747,7.8264885,5.252764,6.029946,5.413559,5.9794226,6.3695054,3.87949
Kick,-237.62363,100.115616,9.9142885,9.064612,-8.865156,18.42319,-10.807005,13.261677,-6.3445444,-4.000423,0.9046333,-17.071115,-10.344194,-3.6312573,-4.6523495,-7.618629,0.07766808,-3.680314,1.6918465,-2.674974,87.10467,57.56056,24.05145,14.49626,8.512613,11.154429,9.936772,11.544893,6.320506,6.522304,11.977802,10.71607,10.718693,8.930753,6.413054,6.0624285,5.4235888,4.18646,4.1841884,5.775176
Kick,-311.18082,119.5167,29.614664,63.84403,18.303465,23.509022,12.350261,24.15109,0.26106998,0.43635705,-4.498812,-10.598597,-3.3772113,-4.488503,4.370013,5.945334,9.874404,-6.2742567,2.2886522,-5.720485,131.4311,14.927935,7.678816,3.6647208,13.887557,5.024356,9.27086,5.335564,13.253101,4.1172075,9.980462,4.8001246,11.855493,5.282309,6.5758996,4.916772,2.7354062,6.2528324,7.3587193,5.7985425
Kick,-326.9555,112.95098,22.40441,49.0947,17.94578,29.167688,6.69334,16.457417,0.8693315,3.5845637,-3.8444595,-3.8362846,-0.15636007,-5.668815,3.4770112,-2.4729745,-12.226713,-10.46784,6.0959992,8.263954,93.47739,12.081271,8.301589,5.6256976,5.353038,6.8252373,5.4346886,6.6652684,7.062506,5.2698326,9.369091,6.091771,9.695124,5.304664,8.653926,5.4605618,9.494418,5.848492,4.91013,4.3764596
Kick,-201.17079,107.10384,24.191841,33.958294,0.8916401,13.933903,-12.049549,10.970473,-4.2725515,-10.7155285,-8.471404,-5.3429303,-6.7085056,-9.04316,-7.9044285,-4.680277,-1.1110212,-8.832578,-0.9804855,3.8030367,70.346275,25.688126,7.0126643,8.521726,6.887522,6.3632016,6.868317,7.300668,10.126077,5.517842,4.7416596,5.2973995,4.0356855,4.711905,2.589573,4.380212,4.2381763,7.021688,5.3414373,6.330297
Kick,-348.20905,125.805016,-82.271965,59.776585,-18.437948,23.682152,-14.110314,13.291477,-14.351645,-6.6066294,-13.346958,-0.68057334,1.1641216,-1.7471303,-6.8721604,1.2380314,-4.485192,-0.60888153,0.711905,0.0031584103,83.42388,19.450443,10.252365,10.737339,8.292646,8.049365,12.667069,10.517673,7.2470083,5.0942235,3.639305,3.557542,4.8264475,6.6993737,4.0573034,6.031831,7.1479774,4.389835,5.296851,3.72169
Kick,-233.9441,172.87701,1.3426738,66.49589,5.5013323,19.584589,1.4147923,23.656128,9.872517,2.6126196,-4.3147726,-9.364081,-5.597181,-9.195353,4.2564273,5.6465116,-2.6262128,-11.233958,3.9798167,1.7229397,43.628666,10.302358,13.042857,5.7403693,11.771868,9.234694,11.068932,10.898158,10.80364,4.4584203,8.403744,6.3502474,9.140267,6.3109756,5.4990826,6.386076,4.765243,7.910954,5.8003902,6.708396
Kick,-230.56895,149.55856,11.394366,45.50035,-0.8207787,1.7958112,5.733958,24.70336,5.4684234,-7.622645,-7.674663,-6.91292,-4.7356606,-4.186695,3.184085,6.901314,6.9574976,-10.331221,6.076049,2.729872,107.588165,9.631565,6.8486834,8.320734,14.838245,7.9291105,16.378979,6.6253614,15.214948,7.885896,11.051702,10.847491,7.2248836,5.483397,9.8933935,8.946607,10.515527,9.665236,7.277049,6.3149858
Kick,-228.28561,113.7248,22.71717,52.592213,3.8615596,14.339055,14.560596,21.931444,-13.921901,-1.4841505,-13.082028,-6.2788315,-14.567478,0.31580102,-3.709757,2.3883607,3.0664113,-14.854488,-3.7128592,-12.69304,55.956608,11.580112,8.919352,6.6654716,7.6472654,7.3287063,6.6754265,5.9739847,4.0801334,2.5173225,5.594485,6.3530912,4.2664666,6.348928,11.203509,7.1127977,9.161625,7.3122935,5.5438027,5.1905837
Kick,-475.58978,142.9809,-41.672504,59.381172,7.3471527,-10.387628,23.901733,-25.827036,-28.624647,-34.58987,-41.90828,0.4723583,9.873334,7.7194214,7.292779,-5.5903807,-2.8504376,21.590431,12.956479,-2.9863782,101.843765,45.895485,29.24015,13.793248,19.58479,7.1410604,6.2621355,7.2209597,5.944928,11.86596,8.389529,6.2582307,13.657775,5.8750105,4.793998,11.042826,20.992773,9.978525,5.876203,6.316542
Kick,-290.75345,163.32259,-6.4141803,23.129112,-38.503082,-41.704453,-24.916529,-1.6787497,4.063468,-47.069763,-14.279242,4.6440268,-32.195618,1.4448115,-8.175464,-14.998703,-3.3432841,-6.988187,-16.652021,-11.263213,46.633255,14.529593,12.064499,10.581877,10.95578,20.254763,11.651869,7.6424503,6.7898183,12.6083,8.948674,10.951858,7.692981,9.378684,10.889758,6.2366443,3.5154176,5.233673,7.7102113,3.111311
Kick,-337.6759,110.2551,3.1805105,63.37105,-3.7891514,27.874548,-1.2387662,15.831894,7.2835026,-14.770146,-2.9534993,-2.1339223,-11.9288435,-16.322252,-1.3026252,-11.3829365,0.070490256,-1.5035062,2.4975405,1.3157037,96.43726,29.600147,18.71815,8.393399,8.892302,7.7204614,2.825127,9.198222,4.915412,4.8788366,10.397653,4.3833947,12.6918125,3.5433984,7.763714,4.3822393,5.199678,10.909003,4.7417865,7.84472
Kick,-266.19342,129.47276,15.8674755,18.679829,0.88195825,-1.847713,-4.4129972,24.785475,-9.886541,-26.224596,-2.9149275,-13.757782,2.0616918,-19.281654,6.1918044,-8.62845,-0.6983454,-7.8510437,-4.5552764,-0.03670076,20.543463,62.78725,28.873543,10.433023,10.181715,12.693004,10.104798,9.470899,10.333913,11.305496,4.560969,10.6785,9.814999,10.317587,6.2416706,5.0482726,4.163702,3.521499,4.393957,5.604165
Kick,-318.5912,132.08852,9.186554,46.13605,0.4067581,22.95233,4.983747,23.776043,-2.8056345,-4.2439203,3.8013473,1.7564639,7.419031,-6.969897,1.8018664,-4.2359004,8.363955,1.4334475,-0.42893246,-3.2775888,36.560585,39.846306,21.713482,7.916866,5.6123447,9.531902,11.244036,8.922226,7.154462,6.96561,4.4058137,10.084477,3.4992225,7.2367043,2.8731248,5.0529113,3.1405885,5.281347,4.220143,5.623111
Kick,-309.3223,120.187256,-74.46518,52.386166,-22.147211,16.702566,-18.43324,12.084793,-13.839458,-11.542791,-15.508793,-8.72662,-5.9243183,-3.6996317,-3.2686749,5.806738,-10.49345,-0.1963095,-6.126781,2.7205024,83.6108,17.416128,5.0170517,7.1341953,4.777488,7.102219,10.829893,8.925931,12.548614,5.7653394,6.76996,11.034825,4.725121,4.6643,8.722821,5.735075,11.019822,5.7211723,4.9489484,2.255302
Kick,-479.62518,128.71915,-96.454895,43.869072,7.1197233,-3.7166772,-26.465923,-9.081874,-21.232569,-40.337223,-20.241602,-12.255316,3.5121193,-1.3455471,-3.4974186,1.5226463,-19.105513,-8.08919,14.946974,4.736403,53.120598,9.225464,13.710472,1.603312,2.83679,9.9561205,8.427102,6.6803226,10.23085,4.815337,2.365903,8.1571665,5.541776,12.609343,2.672068,3.5652285,4.2363443,5.78761,2.1827517,0.8315795
Kick,-293.1798,160.25598,-4.258825,25.264622,-7.0294733,14.2437725,-9.868853,21.223831,-18.020327,-28.94825,-8.989246,-32.971405,-11.022414,-8.834549,-11.302779,-17.22567,-3.3290255,-13.789268,-1.1511986,-3.058059,21.730743,30.013485,8.717849,4.835655,7.886479,12.841661,4.7365522,5.0496893,6.9126964,7.8667083,7.5887065,7.918712,4.9140153,9.585405,4.9092336,5.457536,5.586883,7.0221314,4.6882405,2.9146154
Kick,-354.49387,158.82217,27.190886,39.66124,0.62309986,7.5721464,-11.952653,15.97821,2.9015727,-26.677988,5.11106,-8.681924,-7.3918877,-1.1500946,2.503681,-9.506245,2.6809697,-10.480688,-5.624855,-9.662687,38.99383,41.510307,22.296616,15.660523,7.302941,15.939936,15.766393,5.148952,13.791064,14.158694,8.749041,5.6101856,11.708806,7.556256,3.893965,10.9799595,9.90353,8.521412,8.769346,14.860093
Kick,-275.5372,153.1633,37.911644,27.935717,-15.565547,19.252533,3.8482082,16.753841,4.5396323,-11.846213,-21.047556,-21.082386,-3.0503962,-1.0316417,7.33376,-13.2746935,5.2945967,-10.7123375,-6.2477875,-7.2481112,34.82707,40.20935,10.736977,8.220785,13.22337,16.134714,6.5927825,7.116976,4.519251,5.771472,6.4479775,11.334308,7.2449727,6.0552583,5.1716733,5.499283,8.754806,6.6692986,5.149997,6.4441814
Kick,-358.36887,113.05395,11.03353,67.095215,24.71441,26.931835,4.7477765,13.1933565,-2.390928,-6.914092,-13.410355,-1.6848227,3.1418693,-8.412938,-2.4034197,-6.833446,-7.208515,2.4576492,6.5131974,1.1295745,91.38802,14.005395,8.61846,7.8490458,9.593111,7.384384,10.021231,4.748437,9.355987,10.933715,11.590306,6.9834127,5.8558893,6.3010664,4.995055,4.947331,5.2495537,4.156322,6.428161,3.3327482
Kick,-458.8267,116.48188,-6.426342,-5.4411354,23.642069,-10.44692,12.896558,4.726014,-23.306562,-4.1291256,0.67742413,-6.038121,-5.391064,-20.977854,-6.220383,4.07323,-17.599594,-10.837694,-10.02112,-11.378954,68.7291,2.3826878,13.453317,11.921295,2.5861094,6.078059,6.0669045,6.2479906,2.5517013,4.7971168,8.782354,9.947476,6.416556,6.8825126,3.7015493,5.936103,10.167083,5.0495663,2.869638,2.5922039
Kick,-271.21518,138.54604,1.0854111,46.325436,-11.122499,24.183388,-7.213857,34.23547,-8.541832,-4.6482596,10.0818615,-20.268858,9.363183,-12.5068035,-3.919518,0.6478943,2.040945,4.1627927,-7.419909,-2.146533,22.296925,33.719067,33.56238,7.8457174,6.9735465,13.584296,6.3927293,14.32881,12.349615,5.49425,10.557215,5.2962036,10.425185,8.816264,2.8086162,5.376415,5.806135,5.1449285,4.1552987,4.7757683
Kick,-289.1307,189.78165,12.453291,40.726753,12.200041,17.392416,3.784635,7.0130796,-0.52664065,4.6653085,1.0902407,-2.4452975,2.8180423,-0.9941899,-4.613302,2.4591155,-3.5215786,0.10123341,-0.0730406,-1.8568673,103.3151,27.121105,23.58167,14.7692,15.235769,7.17852,11.605636,4.358815,7.546489,4.9744544,4.321288,3.0110075,5.098869,4.800762,4.972011,5.4212117,9.252073,5.948226,5.8946323,4.846632
Kick,-249.24966,78.668106,1.1623555,24.123207,-9.424525,31.272642,-18.70414,24.118649,-10.223807,-1.1028172,-14.444746,-16.52815,-13.396209,1.4662006,-0.62360364,-0.64832336,-1.1071681,-0.6223182,3.579999,-0.33984435,80.13777,60.70675,32.628094,17.469414,12.323705,8.463322,6.678227,10.658357,4.4744053,6.127853,7.88366,12.854286,7.477257,8.644027,6.500172,9.369253,5.5879407,6.3779354,5.863014,5.5199165
Kick,-345.81497,107.14639,17.590755,47.945663,0.8235498,29.167406,20.582853,18.06295,8.291485,2.5731053,-11.7803135,-4.934562,1.6064321,0.25100186,5.0997524,3.0244477,6.844338,1.0354946,-0.5620337,-8.915484,140.77293,26.289577,15.160574,10.914163,14.35378,9.896831,12.157222,6.8414164,18.023426,5.744689,9.093956,6.8395996,6.9924016,5.0351505,10.4442215,4.2242813,5.866858,6.591562,5.9598618,4.6826463
Kick,-335.13843,116.78035,47.448658,38.379124,5.3274474,21.61403,27.264153,9.933525,-3.9344056,-14.597137,-9.143757,-20.274294,-6.931312,-8.882685,3.8818765,9.503353,-10.549389,9.395054,2.6225278,-1.1077901,30.841995,44.332073,7.183873,5.5223956,8.733076,8.580954,14.805617,5.289634,4.617039,7.3514237,4.519039,4.2779174,7.4748297,7.03342,4.8376966,4.69146,4.9477124,5.1706796,5.9212685,6.322672
Kick,-273.0211,61.601723,-9.442778,5.0206046,-8.427366,13.281348,1.3325293,19.655092,-6.378735,-13.76178,3.9267452,-12.478024,5.7998776,-9.362789,8.03912,3.3284807,-6.7937045,-2.0035932,-6.7959895,-0.2198377,32.646225,22.984571,16.678741,16.42999,15.118858,10.682896,8.688698,6.1161227,12.245247,5.4648795,6.5567102,8.200165,4.7342715,8.473919,8.781059,5.778553,5.342256,9.938716,5.3231025,6.70517
Kick,-398.36005,113.08575,-41.18247,59.31392,-18.82997,20.582035,-4.4519806,12.316254,-13.099492,-1.6447912,-8.811119,-6.449279,-9.902254,-2.5673995,-1.8211855,7.335375,-5.1033096,2.9524078,-3.4031978,-3.042474,187.5476,26.362888,20.87627,15.998969,17.906046,15.5963545,16.794617,8.05869,13.9584055,7.950257,12.954848,9.346076,8.106685,5.899589,9.42507,7.1725283,7.614575,5.070317,6.7738276,4.452495
Kick,-357.87918,147.70335,3.9388459,-13.55882,37.337353,-9.637495,7.810789,3.9497488,-10.93182,1.4343492,-12.013808,-3.9707224,-2.3537219,-23.344452,-14.461123,1.2562613,-15.924816,-4.829218,-4.992912,-12.2477,71.32428,7.233888,3.0382142,17.168224,10.135323,10.925732,8.685787,11.173156,6.0088863,6.8785405,7.682546,7.9899716,7.1561937,8.076171,6.193073,4.7771244,8.107733,7.7665443,11.044252,4.976491
HH,-311.07202,-39.106148,-33.724224,76.7174,-61.54943,29.716171,-19.268318,17.96735,-26.928123,17.161055,-12.221325,8.125386,-5.8925505,-4.313403,-8.472854,5.004363,3.766313,2.8386016,4.268219,-2.8910966,64.66317,30.58559,11.53366,7.8356557,14.65827,6.6470113,9.455302,7.264718,9.778399,4.976494,6.1425962,4.323274,6.629574,5.6104956,6.0253086,5.3008847,5.4853787,7.096592,5.4793286,4.83443
HH,-455.89398,132.09187,-153.52322,66.51507,-32.13469,-17.363249,21.18044,-21.964586,-26.577477,-3.5770853,-17.019287,1.7404559,6.625839,-14.141985,-4.4360557,-8.699753,-7.7081494,12.370495,-8.610981,-12.233783,69.605545,14.842981,35.05656,8.723596,16.892075,10.019167,12.247219,4.445693,9.956053,10.091381,4.935395,6.2504287,4.8123107,5.4244447,7.32477,4.1433997,8.756868,5.753714,2.927144,4.839834
HH,-273.9828,-5.172095,-17.826588,71.84538,-18.592484,12.2888775,5.956045,14.053622,-19.020903,7.6763773,7.8053474,-5.8119674,-2.3671486,-6.8056087,-1.0230669,-3.5581014,8.474015,0.58472675,5.171096,0.7963733,87.0494,40.80983,16.658583,14.833894,36.03355,8.644635,14.391613,7.649272,18.557785,6.55239,10.481561,4.507211,6.4571733,5.3807025,5.814237,4.1306367,4.0025907,5.697228,4.081748,3.7589579
HH,-326.3191,-35.463287,-41.458687,77.55648,-43.190033,18.388597,-3.2641013,5.6609645,-20.205345,6.76956,-6.575917,-3.3698654,9.484562,-8.494907,1.5236756,4.9904933,8.037392,-1.1913229,0.01980038,-1.5251731,62.67184,29.293377,13.121027,13.070143,13.41898,7.1166906,7.6719756,7.463647,10.476205,7.063315,7.0427213,6.009823,8.227416,4.9922223,7.527256,7.698044,4.700412,4.4815707,6.927428,5.1599164
HH,-312.96613,34.296192,-26.639362,77.56556,-12.559461,13.891452,4.1077995,22.012762,-15.478326,1.0272739,4.936942,-6.2199526,3.743726,-3.7760127,-12.257483,-5.0462904,-7.352365,2.3451338,5.4248185,-1.3512352,56.204823,34.61116,12.898396,8.296632,22.18159,8.757409,6.0983715,8.035074,8.420435,5.788087,7.697569,4.7534094,7.264616,6.7057786,5.4554377,4.363992,6.683638,4.820243,5.292688,4.998016
HH,-353.6996,0.67543113,-9.698776,37.19173,-16.85868,9.445446,-2.6761463,7.3841257,-10.065952,9.382107,-10.189992,-1.043162,-3.987405,-6.0667562,8.088081,6.6564245,5.0016747,-4.547647,4.178386,12.3415,86.44521,21.777493,4.4123154,13.629414,6.4497085,5.274545,4.065312,8.1748,10.07849,13.917295,3.2976367,5.5161486,2.9439554,5.1258626,3.749644,4.4614735,7.7354164,4.25275,4.854959,8.514737
HH,-378.64233,-29.857561,5.793795,59.22155,-31.097267,22.016855,-5.4859095,9.400778,0.52393913,6.6464815,10.552046,-10.517987,11.53774,-8.149256,0.42290387,4.1807714,-5.405689,-4.0610566,4.9844613,-4.124842,39.339443,42.22061,12.676282,5.5804324,15.215248,10.61482,7.4785886,6.3534245,5.319274,8.4127245,7.265418,6.593297,4.9129243,3.3323007,5.7944565,6.612761,6.7347546,7.948263,6.4049673,6.5057073
HH,-310.7265,-20.52359,-5.862216,35.06898,-22.486856,19.341234,-9.945664,0.31046477,-10.098328,6.6818447,-7.59716,3.092713,-5.3183584,-13.878842,1.632224,8.03959,3.8591545,-2.8269491,-6.00769,0.8111681,103.150055,27.232021,8.674886,14.257742,6.531009,4.6497717,6.047904,8.0920105,6.38899,7.516109,8.213963,6.9218845,4.2877164,5.3569574,7.019746,4.0380163,7.144417,7.978273,7.9150305,3.324749
HH,-346.24786,-23.392887,-6.357032,54.73126,-42.37912,37.790726,-4.976209,5.1785383,-0.95698273,8.752057,6.5553856,-0.5207008,-3.2666972,-6.032374,3.8401592,12.301747,2.700986,6.4160285,-2.4222758,0.16526327,63.968697,29.557325,17.287487,7.439322,16.83898,17.828033,10.964993,7.2993655,9.898082,9.284467,4.997864,6.2901926,6.602308,5.061443,6.073568,5.772191,4.958259,5.470468,5.3438416,5.3397
HH,-280.1487,-30.359184,-29.325697,47.8281,-22.139694,11.543535,-9.528787,22.976986,-10.735969,-9.559792,-0.85882926,0.02437872,-1.747155,-2.5670307,-2.3029861,-5.02175,-2.3706036,-4.0403175,-7.0733867,3.789203,92.39583,33.80809,14.939801,17.786144,16.87614,6.121053,17.353489,7.536571,8.257407,7.6030307,6.9632397,6.955817,12.367328,9.60762,10.407261,10.1948,4.72425,4.867799,6.313664,3.1012604
HH,-320.34402,-50.259846,17.047035,93.382774,-49.981594,36.40988,-3.9009922,1.3384538,6.4170322,8.475325,-3.5016959,6.6922784,-0.9403343,0.118103236,-6.4102545,5.860985,0.9062373,4.2734914,11.099467,-2.9069016,19.078203,23.798141,3.1825676,8.408677,12.249844,10.40934,11.311018,7.260063,8.004619,4.7263713,5.380308,6.1452646,15.064362,8.871232,6.024628,4.2464986,4.49946,4.219578,5.539777,3.7544892
HH,-313.0826,-25.07692,-16.844921,57.591175,-33.655746,31.058138,-19.698332,14.745005,-26.760403,12.309448,-5.2713566,4.193698,-4.8027945,-7.1508064,-11.936575,5.886911,-0.35249922,5.2467504,2.9282022,-4.3969636,46.367138,31.571354,13.287542,6.8609376,12.4913645,7.78973,7.2365823,8.018463,6.513489,6.4491014,6.622953,5.9240932,6.0767035,4.7550364,5.6981936,4.877249,5.6801095,5.505111,6.04664,4.3209596
HH,-482.01358,68.96115,-133.33377,95.88135,-32.11198,-4.248579,35.00004,-22.278248,4.0117245,8.88836,-7.678387,4.908598,8.760436,-15.228797,-13.264161,-4.10573,-4.0798206,7.720773,-8.892946,-5.819691,74.04094,20.786879,25.693901,23.917843,16.305227,12.058508,11.308779,17.529633,18.250671,6.4740477,7.780596,7.3091774,4.6607203,8.445855,7.321418,9.407166,7.575059,5.5748177,5.0018907,9.039068
HH,-469.52805,111.63671,-139.78769,95.427536,-30.658377,0.08692731,39.79842,-20.79899,-9.771699,-5.7864294,-9.333034,17.226328,10.443761,-10.152257,-2.2003908,1.7122413,0.09592029,6.675493,-13.674081,-7.1538467,74.750374,27.47012,22.480865,8.498984,23.817526,2.1148145,5.9499846,5.2481008,5.5366693,6.303582,6.9356875,5.877488,4.2954974,5.8021283,4.7918596,5.683201,9.875542,10.11243,4.6252136,3.3934016
HH,-338.2146,3.6350756,-17.709219,48.61621,-33.22371,30.761387,-7.83086,10.0975485,-16.514269,3.496933,-4.56952,1.1800368,0.27426347,-10.384106,-10.724272,3.9664612,-0.42157924,7.9897103,3.3701785,-4.1155896,68.41885,33.590225,17.763206,9.68038,19.112717,11.146019,8.090679,11.21799,7.4233074,6.9490123,6.9472823,5.6013384,4.8015413,7.042832,7.1940904,6.016904,6.038409,5.691032,6.4646053,6.915206
